Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"Apt 12, 12 13 Ranelagh Court, Ranelagh Rd, Dublin 6, Dublin",D06E422,2.974,42.0,2974,2520,Apartment,1,1,48.0 m²,C1,—,26/09/2025,"€390,000","€470,000","APT 12, 12 13 RANELAGH COURT, RANELAGH RD",26/09/2025,"APT 12, 12 13 RANELAGH COURT, RANELAGH RD",Dublin,"ï¿½470,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Lauders Lane, Sutton, Dublin 13, Dublin 13, Dublin",D13H9F7,11.283,154.95,11283,9297,Detached,3,2,145.0 m²,C2,—,26/09/2025,"€775,000","€951,000","3 LAUDERS LANE, SUTTON, DUBLIN 13",26/09/2025,"3 LAUDERS LANE, SUTTON, DUBLIN 13",Dublin,"ï¿½951,000.00",No,No,Second-Hand Dwelling house /Apartment,
"25 West Road, East Wall, Dublin City, Dublin",D03E220,1.843,25.383333333333333,1843,1523,Semi-D,3,3,161.2 m²,B3,—,26/09/2025,"€650,000","€750,000","25 WEST ROAD, EAST WALL, DUBLIN CITY",26/09/2025,"25 WEST ROAD, EAST WALL, DUBLIN CITY",Dublin,"ï¿½750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"15 Kincora Rd, Clontarf, Dublin 3, Dublin 3, Dublin",D03YE37,4.561,62.833333333333336,4561,3770,Detached,5,1,202.0 m²,F,—,29/09/2025,"€1,825,000","€1,825,000","15 KINCORA RD, CLONTARF, DUBLIN 3",29/09/2025,"15 KINCORA RD, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,825,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Hollybank Ave Lower, Ranelagh, Dublin 6, Dublin 6, Dublin",D06P2C5,3.993,55.766666666666666,3993,3346,Terrace,2,2,115.0 m²,E2,—,29/09/2025,"€1,050,000","€1,135,000","4 HOLLYBANK AVE LOWER, RANELAGH, DUBLIN 6",29/09/2025,"4 HOLLYBANK AVE LOWER, RANELAGH, DUBLIN 6",Dublin,"ï¿½1,135,000.00",No,No,Second-Hand Dwelling house /Apartment,
"43 Willington Crescent, Templeogue, Dublin 6w, Dublin",D6WF504,8.942,121.11666666666666,8942,7267,Semi-D,3,2,110.0 m²,G,—,29/09/2025,"€595,000","€685,000","43 WILLINGTON CRESCENT, TEMPLEOGUE, DUBLIN 6W",29/09/2025,"43 WILLINGTON CRESCENT, TEMPLEOGUE, DUBLIN 6W",Dublin,"ï¿½685,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Glencairn Rd, The Gallops, Leopardstown Dublin 18, Dublin 18, Dublin",D18Y0Y7,11.866,159.58333333333334,11866,9575,Semi-D,4,3,133.0 m²,D1,—,29/09/2025,"€795,000","€961,788","1 GLENCAIRN RD, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",29/09/2025,"1 GLENCAIRN RD, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",Dublin,"ï¿½961,788.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Stonecroft, Shanganagh Rd, Killiney, Dublin",A96E032,15.457,213.65,15457,12819,Duplex,3,3,96.0 m²,B3,—,29/09/2025,"€465,000","€500,000","16 STONECROFT, SHANGANAGH RD, KILLINEY",29/09/2025,"16 STONECROFT, SHANGANAGH RD, KILLINEY",Dublin,"ï¿½500,000.00",No,No,Second-Hand Dwelling house /Apartment,
"30 Levmoss Ave, Levmoss Park, The Gallops, Dublin 18, Dublin",D18HN34,12.827,172.63333333333333,12827,10358,Duplex,4,3,120.0 m²,B2,—,29/09/2025,"€595,000","€612,000","30 LEVMOSS AVE, LEVMOSS PARK, THE GALLOPS",29/09/2025,"30 LEVMOSS AVE, LEVMOSS PARK, THE GALLOPS",Dublin,"ï¿½612,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Foxborough Rise, Lucan, Dublin, Dublin",K78TP63,13.605,185.06666666666666,13605,11104,Semi-D,4,3,153.0 m²,—,—,29/09/2025,"€495,000","€565,000","7 FOXBOROUGH RISE, LUCAN, DUBLIN",29/09/2025,"7 FOXBOROUGH RISE, LUCAN, DUBLIN",Dublin,"ï¿½565,000.00",No,No,Second-Hand Dwelling house /Apartment,
"93 Burnell Court, Northern Cross, Malahide Rd Dublin 17, Dublin 17, Dublin",D17AE70,8.469,116.6,8469,6996,Apartment,2,2,75.0 m²,—,—,29/09/2025,"€295,000","€325,000","93 BURNELL COURT, NORTHERN CROSS, MALAHIDE RD DUBLIN 17",29/09/2025,"93 BURNELL COURT, NORTHERN CROSS, MALAHIDE RD DUBLIN 17",Dublin,"ï¿½325,000.00",No,No,Second-Hand Dwelling house /Apartment,
"59 Dromawling Rd, Beaumont, Dublin 9, Dublin 9, Dublin",D09NN25,5.167,69.8,5167,4188,Semi-D,3,1,103.2 m²,E1,—,29/09/2025,"€540,000","€605,000","59 DROMAWLING RD, BEAUMONT, DUBLIN 9",29/09/2025,"59 DROMAWLING RD, BEAUMONT, DUBLIN 9",Dublin,"ï¿½605,000.00",No,No,Second-Hand Dwelling house /Apartment,
"92 Ratoath Avenue, Finglas, Dublin 11, Dublin 11, Dublin",D11K3E3,7.546,101.46666666666667,7546,6088,End of Terrace,3,—,80.0 m²,F,—,29/09/2025,"€329,000","€340,000","92 RATOATH AVENUE, FINGLAS, DUBLIN 11",29/09/2025,"92 RATOATH AVENUE, FINGLAS, DUBLIN 11",Dublin,"ï¿½340,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Strand Mews, St Johns Rd, Sandymount Dublin 4, Dublin 4, Dublin",D04N5F7,4.689,64.63333333333334,4689,3878,End of Terrace,3,3,97.0 m²,C1,—,29/09/2025,"€795,000","€842,000","7 STRAND MEWS, ST JOHNS RD, SANDYMOUNT DUBLIN 4",29/09/2025,"7 STRAND MEWS, ST JOHNS RD, SANDYMOUNT DUBLIN 4",Dublin,"ï¿½842,000.00",No,No,Second-Hand Dwelling house /Apartment,
"222 The Island, Martins Row, Chapelizod Dublin 20, Dublin 20, Dublin",D20ER69,6.81,93.46666666666667,6810,5608,Apartment,1,1,54.0 m²,—,—,29/09/2025,"€275,000","€157,500*","222 THE ISLAND, MARTINS ROW, CHAPELIZOD DUBLIN 20",29/09/2025,"222 THE ISLAND, MARTINS ROW, CHAPELIZOD DUBLIN 20",Dublin,"ï¿½157,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
"1 Portview, Thorncastle St, Ringsend, Dublin 4, Dublin",D04H268,1.87,25.633333333333333,1870,1538,Apartment,3,3,97.0 m²,—,—,29/09/2025,"€240,000","€11,440,000","1 PORTVIEW, THORNCASTLE ST, RINGSEND",29/09/2025,"1 PORTVIEW, THORNCASTLE ST, RINGSEND",Dublin,"ï¿½11,440,000.00",No,No,Second-Hand Dwelling house /Apartment,
"28 Woodbine Park, Raheny, Dublin 5, Dublin 5, Dublin",D05DF88,7.634,104.36666666666666,7634,6262,Semi-D,3,2,135.3 m²,E1,—,29/09/2025,"€495,000","€546,000","28 WOODBINE PARK, RAHENY, DUBLIN 5",29/09/2025,"28 WOODBINE PARK, RAHENY, DUBLIN 5",Dublin,"ï¿½546,000.00",No,No,Second-Hand Dwelling house /Apartment,
"21 Woodbrook Crescent, Riverwood Rd, Castleknock Dublin 15, Dublin 15, Dublin",D15W266,12.202,163.9,12202,9834,Apartment,2,2,78.0 m²,B2,—,29/09/2025,"€335,000","€361,000","21 WOODBROOK CRESCENT, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15",29/09/2025,"21 WOODBROOK CRESCENT, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15",Dublin,"ï¿½361,000.00",No,No,Second-Hand Dwelling house /Apartment,
"75 Ridge Hall, Shanganagh Rd, Ballybrack, Dublin",A96X272,14.658,201.78333333333333,14658,12107,Apartment,2,2,62.0 m²,B3,—,29/09/2025,"€360,000","€395,000","75 RIDGE HALL, SHANGANAGH RD, BALLYBRACK",29/09/2025,"75 RIDGE HALL, SHANGANAGH RD, BALLYBRACK",Dublin,"ï¿½395,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Oldtown Park, Santry, Dublin 9, Dublin 9, Dublin",D09CX84,6.292,85.13333333333334,6292,5108,Semi-D,3,1,80.0 m²,F,—,29/09/2025,"€465,000","€480,000","17 OLDTOWN PARK, SANTRY, DUBLIN 9",29/09/2025,"17 OLDTOWN PARK, SANTRY, DUBLIN 9",Dublin,"ï¿½480,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Carriglea Gardens, Kill Ave, Dun Laoghaire, Dublin",A96E5N5,11.267,154.41666666666666,11267,9265,Terrace,2,1,65.0 m²,C1,—,29/09/2025,"€495,000","€534,000","47 CARRIGLEA GARDENS, KILL AVE, DUN LAOGHAIRE",29/09/2025,"47 CARRIGLEA GARDENS, KILL AVE, DUN LAOGHAIRE",Dublin,"ï¿½534,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 313 Block 2, The Elm, Trimblestown, Dublin 14, Dublin",D14K2N6,6.802,92.23333333333333,6802,5534,Apartment,2,2,76.0 m²,—,—,29/09/2025,"€625,000","€650,000","APT 313 BLOCK 2, THE ELM, TRIMBLESTOWN",29/09/2025,"APT 313 BLOCK 2, THE ELM, TRIMBLESTOWN",Dublin,"ï¿½650,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Rowan House, Mespil Estate, Dublin 4, Dublin 4, Dublin",D04NX01,2.696,37.88333333333333,2696,2273,Studio,—,—,31.0 m²,C2,—,29/09/2025,"€265,000","€305,000","14 ROWAN HOUSE, MESPIL ESTATE, DUBLIN 4",29/09/2025,"14 ROWAN HOUSE, MESPIL ESTATE, DUBLIN 4",Dublin,"ï¿½305,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 5, Glaslyn, Howth Rd Dublin 3, Dublin 3, Dublin",D03HT98,3.191,43.833333333333336,3191,2630,Apartment,2,2,84.0 m²,—,—,29/09/2025,"€425,000","€430,000","APT 5, GLASLYN, HOWTH RD DUBLIN 3",29/09/2025,"APT 5, GLASLYN, HOWTH RD DUBLIN 3",Dublin,"ï¿½430,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 12, Parliament Buildings, 38 40 Parliament St Dublin 2, Dublin 15, Dublin",D02A064,1.794,25.05,1794,1503,Apartment,1,1,33.6 m²,D2,—,29/09/2025,"€295,000","€310,000","APT 12, PARLIAMENT BUILDINGS, 38 40 PARLIAMENT ST DUBLIN 2",29/09/2025,"APT 12, PARLIAMENT BUILDINGS, 38 40 PARLIAMENT ST DUBLIN 2",Dublin,"ï¿½310,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Kali House, Mount Merrion Ave, Blackrock, Dublin",A94TF44,7.82,107.21666666666667,7820,6433,Detached,3,2,130.0 m²,C1,—,29/09/2025,"€1,100,000","€1,000,000","KALI HOUSE, MOUNT MERRION AVE, BLACKROCK",29/09/2025,"KALI HOUSE, MOUNT MERRION AVE, BLACKROCK",Dublin,"ï¿½1,000,000.00",No,No,Second-Hand Dwelling house /Apartment,
"60 St Lawrence Rd, Clontarf, Dublin 3, Dublin 3, Dublin",D03W4C0,3.75,51.11666666666667,3750,3067,Semi-D,5,4,217.0 m²,—,—,29/09/2025,"€1,595,000","€1,640,000","60 ST LAWRENCE RD, CLONTARF, DUBLIN 3",29/09/2025,"60 ST LAWRENCE RD, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,640,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Hawthorn Park, Swords, Dublin, Dublin",K67FX96,13.626,186.3,13626,11178,Semi-D,4,3,164.0 m²,B3,—,29/09/2025,"€625,000","€660,000","18 HAWTHORN PARK, SWORDS, DUBLIN",29/09/2025,"18 HAWTHORN PARK, SWORDS, DUBLIN",Dublin,"ï¿½660,000.00",No,No,Second-Hand Dwelling house /Apartment,
"150 Butterfield Ave, Rathfarnham, Dublin 14, Dublin 14, Dublin",D14X3T5,8.065,110.56666666666666,8065,6634,Semi-D,5,2,160.0 m²,E2,—,29/09/2025,"€725,000","€815,000","150 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",29/09/2025,"150 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",Dublin,"ï¿½815,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Glenart Avenue, Blackrock, Co Dublin, Dublin",A94K4A6,8.721,119.1,8721,7146,Semi-D,4,3,247.0 m²,D1,—,29/09/2025,"€1,500,000","€1,900,000","5 GLENART AVENUE, BLACKROCK, CO DUBLIN",29/09/2025,"5 GLENART AVENUE, BLACKROCK, CO DUBLIN",Dublin,"ï¿½1,900,000.00",No,No,Second-Hand Dwelling house /Apartment,
"109 Raithlin House, Customs Hse Square, Ifsc, Dublin",D01W927,0.362,4.95,362,297,Apartment,3,2,90.0 m²,B1,—,29/09/2025,"€645,000","€642,000","109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",04/07/2025,"109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",Dublin,"ï¿½310,000.00",No,No,Second-Hand Dwelling house /Apartment,
"109 Raithlin House, Customs Hse Square, Ifsc, Dublin",D01W927,0.362,4.95,362,297,Apartment,3,2,90.0 m²,B1,—,29/09/2025,"€645,000","€642,000","109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",29/09/2025,"109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",Dublin,"ï¿½642,000.00",No,No,Second-Hand Dwelling house /Apartment,
"109 Raithlin House, Customs Hse Square, Ifsc, Dublin",D01W927,0.362,4.95,362,297,Apartment,3,2,90.0 m²,B1,—,29/09/2025,"€645,000","€642,000","109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",04/07/2025,"109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",Dublin,"ï¿½310,000.00",No,No,Second-Hand Dwelling house /Apartment,
"109 Raithlin House, Customs Hse Square, Ifsc, Dublin",D01W927,0.362,4.95,362,297,Apartment,3,2,90.0 m²,B1,—,29/09/2025,"€645,000","€642,000","109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",29/09/2025,"109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",Dublin,"ï¿½642,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 44, Cedar Sq, Ridgewood, Dublin",K67V403,13.52,184.15,13520,11049,Apartment,2,2,85.0 m²,C1,—,29/09/2025,"€340,000","€405,000","APT 44, CEDAR SQ, RIDGEWOOD",29/09/2025,"APT 44, CEDAR SQ, RIDGEWOOD",Dublin,"ï¿½405,000.00",No,No,Second-Hand Dwelling house /Apartment,
"70 Castaheany, Clonee, Dublin 15, Dublin 15, Dublin",D15F3A8,15.322,209.73333333333332,15322,12584,Semi-D,4,3,138.0 m²,B2,—,29/09/2025,"€525,000","€540,000","70 CASTAHEANY, CLONEE, DUBLIN 15",29/09/2025,"70 CASTAHEANY, CLONEE, DUBLIN 15",Dublin,"ï¿½540,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 Carrickfoyle Terrace, Kilmainham, Dublin 8, Dublin 8, Dublin",D08T3FY,4.47,62.083333333333336,4470,3725,Bungalow,1,1,45.0 m²,C3,—,29/09/2025,"€370,000","€373,000","19 CARRICKFOYLE TERRACE, KILMAINHAM, DUBLIN 8",29/09/2025,"19 CARRICKFOYLE TERRACE, KILMAINHAM, DUBLIN 8",Dublin,"ï¿½373,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Sandymount Rd, Sandymount, Dublin 4, Dublin 4, Dublin",D04F9K8,3.104,43.05,3104,2583,End of Terrace,5,2,443.0 m²,C3,—,29/09/2025,"€2,950,000","€3,150,000","29 SANDYMOUNT RD, SANDYMOUNT, DUBLIN 4",29/09/2025,"29 SANDYMOUNT RD, SANDYMOUNT, DUBLIN 4",Dublin,"ï¿½3,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 St Johns Gate, Clondalkin, Dublin 22, Dublin 22, Dublin",D22TP44,12.419,168.01666666666668,12419,10081,Terrace,2,1,74.0 m²,C1,—,29/09/2025,"€340,000","€362,000","36 ST JOHNS GATE, CLONDALKIN, DUBLIN 22",29/09/2025,"36 ST JOHNS GATE, CLONDALKIN, DUBLIN 22",Dublin,"ï¿½362,000.00",No,No,Second-Hand Dwelling house /Apartment,
"72 Clarence Mangan Rd, Dublin 8, Dublin, Dublin 8, Dublin",D08W3K2,3.312,46.03333333333333,3312,2762,Semi-D,3,2,102.0 m²,D2,—,29/09/2025,"€560,000","€786,000","72 CLARENCE MANGAN RD, DUBLIN 8, DUBLIN",29/09/2025,"72 CLARENCE MANGAN RD, DUBLIN 8, DUBLIN",Dublin,"ï¿½786,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Mercer Avenue, Mercer Vale, Cherrywood, Dublin",D18K76E,15.678,213.46666666666667,15678,12808,Terrace,4,3,143.0 m²,A2,—,29/09/2025,"€825,000","€840,000","3 MERCER AVENUE, MERCER VALE, CHERRYWOOD",29/09/2025,"3 MERCER AVENUE, MERCER VALE, CHERRYWOOD",Dublin,"ï¿½840,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Seabury Park, Malahide, Co Dublin, Dublin",K36CD40,14.812,204.55,14812,12273,Semi-D,3,2,100.3 m²,C2,—,29/09/2025,"€600,000","€600,000","46 SEABURY PARK, MALAHIDE, CO DUBLIN",29/09/2025,"46 SEABURY PARK, MALAHIDE, CO DUBLIN",Dublin,"ï¿½600,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16a Knockmore Gardens, Tallaght, Dublin 24, Dublin 24, Dublin",D24R7YF,14.463,195.28333333333333,14463,11717,Semi-D,3,1,154.0 m²,D1,—,29/09/2025,"€360,000","€138,000","16A KNOCKMORE GARDENS, TALLAGHT, DUBLIN 24",29/09/2025,"16A KNOCKMORE GARDENS, TALLAGHT, DUBLIN 24",Dublin,"ï¿½138,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Edenmore Green, Raheny, Dublin 5, Dublin 5, Dublin",D05X782,6.815,93.01666666666667,6815,5581,Terrace,3,1,80.0 m²,—,—,29/09/2025,"€475,000","€486,000","18 EDENMORE GREEN, RAHENY, DUBLIN 5",29/09/2025,"18 EDENMORE GREEN, RAHENY, DUBLIN 5",Dublin,"ï¿½486,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 The Crescent, Grange Manor, Lucan, Dublin",K78XK12,14.907,203.23333333333332,14907,12194,Semi-D,3,3,108.0 m²,—,—,29/09/2025,"€475,000","€515,000","13 THE CRESCENT, GRANGE MANOR, LUCAN",29/09/2025,"13 THE CRESCENT, GRANGE MANOR, LUCAN",Dublin,"ï¿½515,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Highfield Crescent, Swords, Dublin, Dublin",K67XH48,13.627,186.46666666666667,13627,11188,Detached,5,3,191.0 m²,B2,—,29/09/2025,"€750,000","€946,000","3 HIGHFIELD CRESCENT, SWORDS, DUBLIN",29/09/2025,"3 HIGHFIELD CRESCENT, SWORDS, DUBLIN",Dublin,"ï¿½946,000.00",No,No,Second-Hand Dwelling house /Apartment,
"73 Oakton Park, Ballybrack, Dublin, Dublin",A96R6P9,14.51,199.75,14510,11985,Semi-D,3,1,82.0 m²,C2,—,30/09/2025,"€450,000","€502,000","73 OAKTON PARK, BALLYBRACK, DUBLIN",30/09/2025,"73 OAKTON PARK, BALLYBRACK, DUBLIN",Dublin,"ï¿½502,000.00",No,No,Second-Hand Dwelling house /Apartment,
"66 Temple Lawns, North Wood, Santry Dublin 9, Dublin 9, Dublin",D09RH39,7.353,100.11666666666666,7353,6007,Apartment,1,1,51.0 m²,B3,—,30/09/2025,"€259,950","€285,000","66 TEMPLE LAWNS, NORTH WOOD, SANTRY DUBLIN 9",30/09/2025,"66 TEMPLE LAWNS, NORTH WOOD, SANTRY DUBLIN 9",Dublin,"ï¿½285,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 The Dale, Citywest Village, Dublin 24, Dublin 24, Dublin",D24FR1X,15.39,207.56666666666666,15390,12454,House,3,4,112.0 m²,A3,—,30/09/2025,"€465,000","€506,000","12 THE DALE, CITYWEST VILLAGE, DUBLIN 24",30/09/2025,"12 THE DALE, CITYWEST VILLAGE, DUBLIN 24",Dublin,"ï¿½506,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Church Grove, Aylesbury, Tallaght Dublin 24, Dublin 24, Dublin",D24ERW2,13.532,182.26666666666668,13532,10936,Bungalow,2,1,55.0 m²,—,—,30/09/2025,"€325,000","€396,500","6 CHURCH GROVE, AYLESBURY, TALLAGHT DUBLIN 24",30/09/2025,"6 CHURCH GROVE, AYLESBURY, TALLAGHT DUBLIN 24",Dublin,"ï¿½396,500.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Lombard St West, Dublin 8, Dublin, Dublin 8, Dublin",D08F9R9,3.026,41.86666666666667,3026,2512,End of Terrace,2,1,106.0 m²,E2,—,30/09/2025,"€650,000","€751,000","9 LOMBARD ST WEST, DUBLIN 8, DUBLIN",30/09/2025,"9 LOMBARD ST WEST, DUBLIN 8, DUBLIN",Dublin,"ï¿½751,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 Bellevue Road, Glenageary, Dublin, Dublin",A96T6C5,12.852,176.31666666666666,12852,10579,Semi-D,3,2,153.0 m²,—,—,30/09/2025,"€1,050,000","€1,270,000","19 BELLEVUE ROAD, GLENAGEARY, DUBLIN",30/09/2025,"19 BELLEVUE ROAD, GLENAGEARY, DUBLIN",Dublin,"ï¿½1,270,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 3, 57 Pembroke Rd, Dublin 4, Dublin 4, Dublin",D04R7R9,2.658,37.5,2658,2250,Studio,—,—,42.0 m²,—,—,30/09/2025,"€375,000","€350,000","APT 3, 57 PEMBROKE RD, DUBLIN 4",30/09/2025,"APT 3, 57 PEMBROKE RD, DUBLIN 4",Dublin,"ï¿½350,000.00",No,No,Second-Hand Dwelling house /Apartment,
"76 Donnybrook Manor, Donnybrook, Dublin 4, Dublin 4, Dublin",D04A3K7,4.169,58.11666666666667,4169,3487,Terrace,2,1,65.0 m²,—,—,30/09/2025,"€580,000","€592,000","76 DONNYBROOK MANOR, DONNYBROOK, DUBLIN 4",30/09/2025,"76 DONNYBROOK MANOR, DONNYBROOK, DUBLIN 4",Dublin,"ï¿½592,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Auburn Dr, Killiney, Dublin, Dublin",A96C3W4,13.512,185.25,13512,11115,Detached,4,1,105.0 m²,E1,—,30/09/2025,"€700,000","€680,000","22 AUBURN DR, KILLINEY, DUBLIN",30/09/2025,"22 AUBURN DR, KILLINEY, DUBLIN",Dublin,"ï¿½680,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Feenagh Mews, Sandford Avenue, Donnybrook, Dublin",D04F8H3,3.761,52.56666666666667,3761,3154,Detached,2,2,128.0 m²,A3,—,30/09/2025,"€1,350,000","€1,620,000","FEENAGH MEWS, SANDFORD AVENUE, DONNYBROOK",30/09/2025,"FEENAGH MEWS, SANDFORD AVENUE, DONNYBROOK",Dublin,"ï¿½1,620,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Cairnbrook Manor, Glenamuck Rd, Carrickmines Dublin 18, Dublin 18, Dublin",D18PW54,14.565,196.76666666666668,14565,11806,Apartment,2,2,110.7 m²,B3,—,30/09/2025,"€495,000","€525,000","18 CAIRNBROOK MANOR, GLENAMUCK RD, CARRICKMINES DUBLIN 18",30/09/2025,"18 CAIRNBROOK MANOR, GLENAMUCK RD, CARRICKMINES DUBLIN 18",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Cairnbrook Manor, Glenamuck Rd, Carrickmines Dublin 18, Dublin 18, Dublin",D18PW54,14.565,196.76666666666668,14565,11806,Apartment,2,2,110.7 m²,B3,—,30/09/2025,"€495,000","€525,000","18 CAIRNBROOK MANOR, GLENAMUCK RD, CARRICKMINES DUBLIN 18",30/09/2025,"18 CAIRNBROOK MANOR, GLENAMUCK RD, CARRICKMINES DUBLIN 18",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Carrow Rd, Drimnagh, Dublin City, Dublin 12, Dublin",D12W279,6.155,83.96666666666667,6155,5038,Terrace,3,2,96.0 m²,—,—,30/09/2025,"€425,000","€455,000","6 CARROW RD, DRIMNAGH, DUBLIN CITY",30/09/2025,"6 CARROW RD, DRIMNAGH, DUBLIN CITY",Dublin,"ï¿½455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"206 Seapark, Malahide, Dublin, Dublin 3, Dublin",K36XE30,15.881,218.48333333333332,15881,13109,Semi-D,4,2,133.0 m²,D1,—,30/09/2025,"€795,000","€815,000","206 SEAPARK, MALAHIDE, DUBLIN",30/09/2025,"206 SEAPARK, MALAHIDE, DUBLIN",Dublin,"ï¿½815,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 St Fintans Crescent, Sutton, Dublin 13, Dublin 13, Dublin",D13E2R5,13.201,179.56666666666666,13201,10774,Detached,4,2,158.0 m²,—,—,30/09/2025,"€835,000","€860,000","22 ST FINTANS CRESCENT, SUTTON, DUBLIN 13",30/09/2025,"22 ST FINTANS CRESCENT, SUTTON, DUBLIN 13",Dublin,"ï¿½860,000.00",No,No,Second-Hand Dwelling house /Apartment,
"433 Long Boat Quay North, Grand Canal Dock, Dublin 2, Dublin 15, Dublin",D02P265,1.155,15.983333333333333,1155,959,Apartment,2,1,57.0 m²,C2,—,30/09/2025,"€435,000","€435,000","433 LONG BOAT QUAY NORTH, GRAND CANAL DOCK, DUBLIN 2",30/09/2025,"433 LONG BOAT QUAY NORTH, GRAND CANAL DOCK, DUBLIN 2",Dublin,"ï¿½435,000.00",No,No,Second-Hand Dwelling house /Apartment,
"52 Riverwood Gardens, Castleknock, Dublin 15, Dublin 15, Dublin",D15FKC9,11.648,156.46666666666667,11648,9388,Semi-D,4,3,130.0 m²,C2,—,30/09/2025,"€675,000","€695,000","52 RIVERWOOD GARDENS, CASTLEKNOCK, DUBLIN 15",30/09/2025,"52 RIVERWOOD GARDENS, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½695,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Hillbrook Ave, Perrystown, Dublin 12, Dublin 12, Dublin",D12DX63,7.598,103.88333333333334,7598,6233,End of Terrace,3,1,103.0 m²,—,—,30/09/2025,"€595,000","€719,000","11 HILLBROOK AVE, PERRYSTOWN, DUBLIN 12",30/09/2025,"11 HILLBROOK AVE, PERRYSTOWN, DUBLIN 12",Dublin,"ï¿½719,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 St Davids Wood, Artane, Dublin 5, Dublin 5, Dublin",D05Y6K5,4.593,62.13333333333333,4593,3728,Semi-D,4,3,172.0 m²,B2,—,30/09/2025,"€725,000","€745,000","11 ST DAVIDS WOOD, ARTANE, DUBLIN 5",30/09/2025,"11 ST DAVIDS WOOD, ARTANE, DUBLIN 5",Dublin,"ï¿½745,000.00",No,No,Second-Hand Dwelling house /Apartment,
