Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"13 Maryville Rd, Raheny, Dublin 5, Dublin 5, Dublin",D05WK70,5.772,18.666666666666668,5772,1120,House,3,1,104.5 m²,D1,—,11/11/2025,"€575,000","€605,000","13 MARYVILLE RD, RAHENY, DUBLIN 5",11/11/2025,"13 MARYVILLE RD, RAHENY, DUBLIN 5",Dublin,"ï¿½605,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 3 Block G, Sandyford View, Blackglen Rd Dublin 18, Dublin 18, Dublin",D18TR60,11.281,36.916666666666664,11281,2215,Apartment,2,1,67.0 m²,C1,—,11/11/2025,"€355,000","€365,000","APT 3 BLOCK G, SANDYFORD VIEW, BLACKGLEN RD DUBLIN 18",11/11/2025,"APT 3 BLOCK G, SANDYFORD VIEW, BLACKGLEN RD DUBLIN 18",Dublin,"ï¿½365,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 23, The Wheat Barn, Bakers Yard, Dublin 15, Dublin",D01A324,1.764,6.916666666666667,1764,415,Apartment,2,2,65.0 m²,B3,—,11/11/2025,"€375,000","€407,000","APT 23, THE WHEAT BARN, BAKERS YARD",11/11/2025,"APT 23, THE WHEAT BARN, BAKERS YARD",Dublin,"ï¿½407,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 Heytesbury St, Dublin 8, Dublin, Dublin 8, Dublin",D08Y2R4,3.088,12.933333333333334,3088,776,Terrace,4,5,227.0 m²,—,—,11/11/2025,"€1,445,000","€1,425,000","19 HEYTESBURY ST, DUBLIN 8, DUBLIN",11/11/2025,"19 HEYTESBURY ST, DUBLIN 8, DUBLIN",Dublin,"ï¿½1,425,000.00",No,No,Second-Hand Dwelling house /Apartment,
"55 Mount Drummond Ave, Harolds Cross, Dublin 6w, Dublin 6, Dublin",D06Y3V1,4.25,19.416666666666668,4250,1165,End of Terrace,4,3,130.0 m²,B3,—,11/11/2025,"€650,000","€872,000","55 MOUNT DRUMMOND AVE, HAROLDS CROSS, DUBLIN 6W",11/11/2025,"55 MOUNT DRUMMOND AVE, HAROLDS CROSS, DUBLIN 6W",Dublin,"ï¿½872,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Tower Hall, Swords Central, Main St, Dublin",K67D527,13.726,44.28333333333333,13726,2657,Apartment,1,1,41.2 m²,C1,—,12/11/2025,"€220,000","€265,000","14 TOWER HALL, SWORDS CENTRAL, MAIN ST",12/11/2025,"14 TOWER HALL, SWORDS CENTRAL, MAIN ST",Dublin,"ï¿½265,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2&4 Waltersland Rd, Stillorgan, Dublin, Dublin",A94DT62,9.451,32.3,9451,1938,Bungalow,4,1,103.0 m²,D2,—,12/11/2025,"€750,000","€880,000","2&4 WALTERSLAND RD, STILLORGAN, DUBLIN",12/11/2025,"2&4 WALTERSLAND RD, STILLORGAN, DUBLIN",Dublin,"ï¿½880,000.00",No,No,Second-Hand Dwelling house /Apartment,
"28 The Kittiwake, Barnageeragh Cove, Dublin, Dublin",K34E938,32.652,104.56666666666666,32652,6274,Apartment,2,2,97.0 m²,B3,—,12/11/2025,"€580,000","€580,000","28 THE KITTIWAKE, BARNAGEERAGH COVE, DUBLIN",12/11/2025,"28 THE KITTIWAKE, BARNAGEERAGH COVE, DUBLIN",Dublin,"ï¿½580,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Villa Flanders, 8 Stillorgan Grove, Stillorgan, Dublin",A94X450,9.272,32.85,9272,1971,Detached,5,4,175.0 m²,E2,—,12/11/2025,"€1,195,000","€1,250,000","VILLA FLANDERS, 8 STILLORGAN GROVE, STILLORGAN",12/11/2025,"VILLA FLANDERS, 8 STILLORGAN GROVE, STILLORGAN",Dublin,"ï¿½1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Clonkeen Rd, Deansgrange, Blackrock, Dublin",A94F1W7,11.53,39.166666666666664,11530,2350,Semi-D,4,1,150.0 m²,D1,—,12/11/2025,"€845,000","€833,000","46 CLONKEEN RD, DEANSGRANGE, BLACKROCK",12/11/2025,"46 CLONKEEN RD, DEANSGRANGE, BLACKROCK",Dublin,"ï¿½833,000.00",No,No,Second-Hand Dwelling house /Apartment,
"198 Huntstown Wood, Huntstown, Clonsilla, Dublin 15, Dublin",D15CK7T,14.735,49.35,14735,2961,Terrace,2,1,73.0 m²,C3,—,12/11/2025,"€295,000","€328,000","198 HUNTSTOWN WOOD, HUNTSTOWN, CLONSILLA",12/11/2025,"198 HUNTSTOWN WOOD, HUNTSTOWN, CLONSILLA",Dublin,"ï¿½328,000.00",No,No,Second-Hand Dwelling house /Apartment,
"48 Garville Ave, Rathgar, Dublin 6, Dublin 6, Dublin",D06XW24,5.45,19.8,5450,1188,Semi-D,4,3,264.0 m²,—,—,12/11/2025,"€2,300,000","€2,300,000","48 GARVILLE AVE, RATHGAR, DUBLIN 6",12/11/2025,"48 GARVILLE AVE, RATHGAR, DUBLIN 6",Dublin,"ï¿½2,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Goldsmith Hall, Collegewood, Castleknock Dublin 15, Dublin 15, Dublin",D15P663,9.545,30.783333333333335,9545,1847,Apartment,2,2,71.0 m²,C2,—,12/11/2025,"€345,000","€363,000","3 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15",12/11/2025,"3 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15",Dublin,"ï¿½363,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Prince Of Wales Terrace, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04DC89,4.183,16.266666666666666,4183,976,Terrace,3,3,165.0 m²,—,—,12/11/2025,"€1,250,000","€1,455,000","10 PRINCE OF WALES TERRACE, BALLSBRIDGE, DUBLIN 4",12/11/2025,"10 PRINCE OF WALES TERRACE, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½1,455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 Elder Heath Hill, Elder Heath, Kiltipper Road, Dublin 24, Dublin",D24RH9N,15.389,51.083333333333336,15389,3065,Terrace,3,3,109.2 m²,A2,—,12/11/2025,"€440,000","€522,000","12 ELDER HEATH HILL, ELDER HEATH, KILTIPPER ROAD",12/11/2025,"12 ELDER HEATH HILL, ELDER HEATH, KILTIPPER ROAD",Dublin,"ï¿½522,000.00",No,No,Second-Hand Dwelling house /Apartment,
"51 Ivy Exchange, Parnell St, Dublin 1, Dublin 1, Dublin",D01F384,2.135,9.866666666666667,2135,592,Apartment,1,1,50.0 m²,D1,—,12/11/2025,"€330,000","€335,000","51 IVY EXCHANGE, PARNELL ST, DUBLIN 1",12/11/2025,"51 IVY EXCHANGE, PARNELL ST, DUBLIN 1",Dublin,"ï¿½335,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Osprey Ave, Templeogue, Dublin 6w, Dublin",D6WY279,9.471,34.18333333333333,9471,2051,Semi-D,4,3,142.1 m²,C1,—,12/11/2025,"€795,000","€810,000","20 OSPREY AVE, TEMPLEOGUE, DUBLIN 6W",12/11/2025,"20 OSPREY AVE, TEMPLEOGUE, DUBLIN 6W",Dublin,"ï¿½810,000.00",No,No,Second-Hand Dwelling house /Apartment,
"24 Seafield Ave, Clontarf, Dublin 3, Dublin 3, Dublin",D03YC66,5.813,18.916666666666668,5813,1135,Detached,4,2,138.0 m²,E1,—,12/11/2025,"€1,295,000","€1,450,000","24 SEAFIELD AVE, CLONTARF, DUBLIN 3",12/11/2025,"24 SEAFIELD AVE, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 104 The Distillery, Distillery Rd, Fairview Dublin 3, Dublin 3, Dublin",D03N925,2.216,9.783333333333333,2216,587,Apartment,1,1,50.0 m²,—,—,12/11/2025,"€249,000","€255,000","APT 104 THE DISTILLERY, DISTILLERY RD, FAIRVIEW DUBLIN 3",12/11/2025,"APT 104 THE DISTILLERY, DISTILLERY RD, FAIRVIEW DUBLIN 3",Dublin,"ï¿½255,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Carrigmore Elms, Citywest, Saggart, Dublin 24, Dublin",D24WY86,16.941,56.38333333333333,16941,3383,Duplex,3,3,110.1 m²,B2,—,12/11/2025,"€325,000","€387,500","14 CARRIGMORE ELMS, CITYWEST, SAGGART",12/11/2025,"14 CARRIGMORE ELMS, CITYWEST, SAGGART",Dublin,"ï¿½387,500.00",No,No,Second-Hand Dwelling house /Apartment,
"32 Tranquility Grove, Woodville Park Estate, Coolock Dublin 5, Dublin 5, Dublin",D05KD61,6.682,21.35,6682,1281,Semi-D,3,2,122.0 m²,E1,—,12/11/2025,"€465,000","€503,000","32 TRANQUILITY GROVE, WOODVILLE PARK ESTATE, COOLOCK DUBLIN 5",12/11/2025,"32 TRANQUILITY GROVE, WOODVILLE PARK ESTATE, COOLOCK DUBLIN 5",Dublin,"ï¿½503,000.00",No,No,Second-Hand Dwelling house /Apartment,
"41 Mccabe Villas, Booterstown, Dublin, Dublin",A94VN51,7.693,26.25,7693,1575,House,2,1,71.0 m²,E1,—,12/11/2025,"€565,000","€600,000","41 MCCABE VILLAS, BOOTERSTOWN, DUBLIN",12/11/2025,"41 MCCABE VILLAS, BOOTERSTOWN, DUBLIN",Dublin,"ï¿½600,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Dowland Rd, Walkinstown, Dublin 12, Dublin 12, Dublin",D12V8Y6,7.036,26.983333333333334,7036,1619,Terrace,3,1,97.8 m²,D2,—,12/11/2025,"€495,000","€525,000","13 DOWLAND RD, WALKINSTOWN, DUBLIN 12",12/11/2025,"13 DOWLAND RD, WALKINSTOWN, DUBLIN 12",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"212 Collinswood, Collins Ave, Beaumont Dublin 9, Dublin 9, Dublin",D09Y9H0,5.74,18.0,5740,1080,Semi-D,3,2,95.0 m²,—,—,12/11/2025,"€530,000","€515,000","212 COLLINSWOOD, COLLINS AVE, BEAUMONT DUBLIN 9",12/11/2025,"212 COLLINSWOOD, COLLINS AVE, BEAUMONT DUBLIN 9",Dublin,"ï¿½515,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Thornleigh Place, Swords, Dublin, Dublin",K67N903,17.088,57.333333333333336,17088,3440,Terrace,3,2,102.0 m²,B3,—,12/11/2025,"€399,000","€415,000","23 THORNLEIGH PLACE, SWORDS, DUBLIN",12/11/2025,"23 THORNLEIGH PLACE, SWORDS, DUBLIN",Dublin,"ï¿½415,000.00",No,No,Second-Hand Dwelling house /Apartment,
"69 Glenomena Park, Booterstown, Blackrock, Dublin",A94EK20,7.448,25.983333333333334,7448,1559,Semi-D,5,3,208.0 m²,C1,—,12/11/2025,"€1,150,000","€1,180,000","69 GLENOMENA PARK, BOOTERSTOWN, BLACKROCK",12/11/2025,"69 GLENOMENA PARK, BOOTERSTOWN, BLACKROCK",Dublin,"ï¿½1,180,000.00",No,No,Second-Hand Dwelling house /Apartment,
"45a St Aongus Green, Taqllaght, Dublin 24, Dublin 24, Dublin",D24XV81,10.883,37.15,10883,2229,End of Terrace,4,4,97.0 m²,C1,—,12/11/2025,"€375,000","€455,000","45A ST AONGUS GREEN, TAQLLAGHT, DUBLIN 24",12/11/2025,"45A ST AONGUS GREEN, TAQLLAGHT, DUBLIN 24",Dublin,"ï¿½455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Hunters Lane, Ballycullen Rd, Firhouse Dublin 24, Dublin 24, Dublin",D24V659,12.596,44.88333333333333,12596,2693,Terrace,3,3,92.0 m²,B3,—,12/11/2025,"€465,000","€485,000","8 HUNTERS LANE, BALLYCULLEN RD, FIRHOUSE DUBLIN 24",12/11/2025,"8 HUNTERS LANE, BALLYCULLEN RD, FIRHOUSE DUBLIN 24",Dublin,"ï¿½485,000.00",No,No,Second-Hand Dwelling house /Apartment,
"44 Southmede, Dundrum, Dublin 14, Dublin 16, Dublin",D16H012,9.487,34.56666666666667,9487,2074,Apartment,1,1,48.7 m²,B3,—,12/11/2025,"€345,000","€360,000","44 SOUTHMEDE, DUNDRUM, DUBLIN 14",12/11/2025,"44 SOUTHMEDE, DUNDRUM, DUBLIN 14",Dublin,"ï¿½360,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Griffeen Glen Wood, Lucan, Dublin, Dublin",K78XV67,16.282,54.06666666666667,16282,3244,Semi-D,3,3,120.0 m²,B3,—,12/11/2025,"€525,000","€545,000","5 GRIFFEEN GLEN WOOD, LUCAN, DUBLIN",12/11/2025,"5 GRIFFEEN GLEN WOOD, LUCAN, DUBLIN",Dublin,"ï¿½545,000.00",No,No,Second-Hand Dwelling house /Apartment,
"207 Block A1, Beacon South Quarter, Sandyford, Dublin 18, Dublin",D18WC78,9.94,33.86666666666667,9940,2032,Apartment,2,2,82.0 m²,C2,—,12/11/2025,"€395,000","€429,000","207 BLOCK A1, BEACON SOUTH QUARTER, SANDYFORD",12/11/2025,"207 BLOCK A1, BEACON SOUTH QUARTER, SANDYFORD",Dublin,"ï¿½429,000.00",No,No,Second-Hand Dwelling house /Apartment,
"120 Hampton Green, Balbriggan, Dublin, Dublin",K32F303,32.815,103.2,32815,6192,Terrace,2,1,74.0 m²,C1,—,12/11/2025,"€280,000","€290,000","120 HAMPTON GREEN, BALBRIGGAN, DUBLIN",12/11/2025,"120 HAMPTON GREEN, BALBRIGGAN, DUBLIN",Dublin,"ï¿½290,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Beechdale Lawn, Ballycullen, Dublin 24, Dublin 24, Dublin",D24C425,12.704,44.85,12704,2691,Semi-D,3,3,126.7 m²,B1,—,12/11/2025,"€585,000","€676,000","23 BEECHDALE LAWN, BALLYCULLEN, DUBLIN 24",12/11/2025,"23 BEECHDALE LAWN, BALLYCULLEN, DUBLIN 24",Dublin,"ï¿½676,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Talbot Downs, Castleknock, Dublin 15, Dublin 15, Dublin",D15C2VA,10.031,32.9,10031,1974,Semi-D,4,3,120.0 m²,C2,—,12/11/2025,"€595,000","€620,000","8 TALBOT DOWNS, CASTLEKNOCK, DUBLIN 15",12/11/2025,"8 TALBOT DOWNS, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½620,000.00",No,No,Second-Hand Dwelling house /Apartment,
"63 Glenealy Rd, Crumlin, Dublin, Dublin 12, Dublin",D12KT22,4.806,20.333333333333332,4806,1220,End of Terrace,3,1,68.0 m²,—,—,12/11/2025,"€375,000","€426,000","63 GLENEALY RD, CRUMLIN, DUBLIN",12/11/2025,"63 GLENEALY RD, CRUMLIN, DUBLIN",Dublin,"ï¿½426,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Ceder Lodge, Farmleigh, Dublin 15, Dublin 15, Dublin",D15T227,8.566,26.8,8566,1608,Apartment,1,1,52.0 m²,C1,—,12/11/2025,"€395,000","€385,000","17 CEDER LODGE, FARMLEIGH, DUBLIN 15",12/11/2025,"17 CEDER LODGE, FARMLEIGH, DUBLIN 15",Dublin,"ï¿½385,000.00",No,No,Second-Hand Dwelling house /Apartment,
"31 Rathborne Square, Rathborne, Ashtown, Dublin 15, Dublin",D15RKF4,6.713,23.6,6713,1416,End of Terrace,3,3,135.0 m²,A3,—,13/11/2025,"€635,000","€640,000","31 RATHBORNE SQUARE, RATHBORNE, ASHTOWN",13/11/2025,"31 RATHBORNE SQUARE, RATHBORNE, ASHTOWN",Dublin,"ï¿½640,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 Thomas Davis St, Inchicore, Dublin 8, Dublin 8, Dublin",D08YV6E,6.099,23.0,6099,1380,Terrace,3,1,83.0 m²,D2,—,13/11/2025,"€380,000","€401,000","26 THOMAS DAVIS ST, INCHICORE, DUBLIN 8",13/11/2025,"26 THOMAS DAVIS ST, INCHICORE, DUBLIN 8",Dublin,"ï¿½401,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Bow Bridge, Kilmainham, Dublin 8, Dublin 8, Dublin",D08V8KH,3.96,17.733333333333334,3960,1064,Terrace,1,1,61.0 m²,E2,—,13/11/2025,"€350,000","€350,000","10 BOW BRIDGE, KILMAINHAM, DUBLIN 8",13/11/2025,"10 BOW BRIDGE, KILMAINHAM, DUBLIN 8",Dublin,"ï¿½350,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Eagle Tower, 4 Manor Ave, Terenure Dublin 6w, Dublin",D6WXP03,7.224,27.483333333333334,7224,1649,Detached,5,3,243.0 m²,C1,—,13/11/2025,"€1,350,000","€1,250,000","EAGLE TOWER, 4 MANOR AVE, TERENURE DUBLIN 6W",13/11/2025,"EAGLE TOWER, 4 MANOR AVE, TERENURE DUBLIN 6W",Dublin,"ï¿½1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 The Tallow, Rathborne Village, Ashtown Dublin 15, Dublin 15, Dublin",D15FX43,7.287,25.233333333333334,7287,1514,Apartment,2,1,73.0 m²,B1,—,13/11/2025,"€375,000","€390,000","6 THE TALLOW, RATHBORNE VILLAGE, ASHTOWN DUBLIN 15",13/11/2025,"6 THE TALLOW, RATHBORNE VILLAGE, ASHTOWN DUBLIN 15",Dublin,"ï¿½390,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Lansdowne Wood, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04X521,3.281,12.9,3281,774,Apartment,2,2,90.0 m²,C2,—,13/11/2025,"€775,000","€775,000","6 LANSDOWNE WOOD, BALLSBRIDGE, DUBLIN 4",13/11/2025,"6 LANSDOWNE WOOD, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½775,000.00",No,No,Second-Hand Dwelling house /Apartment,
"37 Watermill Rd, Raheny, Dublin 5, Dublin 5, Dublin",D05AK15,6.691,21.266666666666666,6691,1276,Bungalow,2,1,45.0 m²,G,—,13/11/2025,"€425,000","€480,000","37 WATERMILL RD, RAHENY, DUBLIN 5",13/11/2025,"37 WATERMILL RD, RAHENY, DUBLIN 5",Dublin,"ï¿½480,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Shelerin Rd, Clonsilla, Dublin 15, Dublin 15, Dublin",D15Y3E7,13.625,44.733333333333334,13625,2684,Semi-D,3,3,100.5 m²,C3,—,13/11/2025,"€430,000","€490,000","22 SHELERIN RD, CLONSILLA, DUBLIN 15",13/11/2025,"22 SHELERIN RD, CLONSILLA, DUBLIN 15",Dublin,"ï¿½490,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Grangebrook Close, Rathfarnham, Dublin, Dublin 16, Dublin",D16X0V1,12.357,43.36666666666667,12357,2602,Terrace,3,2,77.0 m²,C2,—,13/11/2025,"€400,000","€480,000","6 GRANGEBROOK CLOSE, RATHFARNHAM, DUBLIN",13/11/2025,"6 GRANGEBROOK CLOSE, RATHFARNHAM, DUBLIN",Dublin,"ï¿½480,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Merlyn Park Lodge, Merlyn Park, Ballsbridge, Dublin 4, Dublin",D04T6P1,4.894,18.983333333333334,4894,1139,Bungalow,3,—,139.0 m²,G,—,13/11/2025,"€750,000","€1,100,000","MERLYN PARK LODGE, MERLYN PARK, BALLSBRIDGE",13/11/2025,"MERLYN PARK LODGE, MERLYN PARK, BALLSBRIDGE",Dublin,"ï¿½1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 Reuben Ave, South Circular Rd, Rialto Dublin 8, Dublin 8, Dublin",D08P6K0,4.498,18.933333333333334,4498,1136,Terrace,2,1,70.0 m²,F,—,13/11/2025,"€450,000","€451,500","26 REUBEN AVE, SOUTH CIRCULAR RD, RIALTO DUBLIN 8",13/11/2025,"26 REUBEN AVE, SOUTH CIRCULAR RD, RIALTO DUBLIN 8",Dublin,"ï¿½451,500.00",No,No,Second-Hand Dwelling house /Apartment,
"25 Greenogue Dr, Rathcoole, Dublin, Dublin 24, Dublin",D24X2YE,20.227,68.41666666666667,20227,4105,Semi-D,4,2,114.0 m²,—,—,13/11/2025,"€495,000","€520,000","25 GREENOGUE DR, RATHCOOLE, DUBLIN",13/11/2025,"25 GREENOGUE DR, RATHCOOLE, DUBLIN",Dublin,"ï¿½520,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47a Sycamore Avenue, Castleknock, Dublin 15, Dublin",D15HCR2,10.884,34.666666666666664,10884,2080,Detached,3,3,94.0 m²,A2,—,13/11/2025,"€645,000","€665,000","47A SYCAMORE AVENUE, CASTLEKNOCK, DUBLIN 15",13/11/2025,"47A SYCAMORE AVENUE, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½665,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Woodside, Sandyford, Dublin 18, Dublin 14, Dublin",D18X6C5,11.935,38.583333333333336,11935,2315,Detached,3,2,136.0 m²,G,—,13/11/2025,"€595,000","€642,000","WOODSIDE, SANDYFORD, DUBLIN 18",13/11/2025,"WOODSIDE, SANDYFORD, DUBLIN 18",Dublin,"ï¿½642,000.00",No,No,Second-Hand Dwelling house /Apartment,
"31 Millmount Grove, Dundrum, Dublin 14, Dublin 14, Dublin",D14F224,6.659,24.983333333333334,6659,1499,Bungalow,2,1,53.3 m²,D1,—,13/11/2025,"€485,000","€495,000","31 MILLMOUNT GROVE, DUNDRUM, DUBLIN 14",13/11/2025,"31 MILLMOUNT GROVE, DUNDRUM, DUBLIN 14",Dublin,"ï¿½495,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Wilson Crescent, Mount Merrion, Dublin, Dublin",A94P0K5,7.578,27.45,7578,1647,Detached,3,2,126.0 m²,D2,—,13/11/2025,"€995,000","€1,210,000","4 WILSON CRESCENT, MOUNT MERRION, DUBLIN",13/11/2025,"4 WILSON CRESCENT, MOUNT MERRION, DUBLIN",Dublin,"ï¿½1,210,000.00",No,No,Second-Hand Dwelling house /Apartment,
"32 Riverwood Chase, Castleknock, Dublin 15, Dublin 15, Dublin",D15V1N2,12.457,40.4,12457,2424,Semi-D,4,3,122.0 m²,—,—,13/11/2025,"€615,000","€650,000","32 RIVERWOOD CHASE, CASTLEKNOCK, DUBLIN 15",13/11/2025,"32 RIVERWOOD CHASE, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½650,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Drumderg Court, Fairview Ave, Dublin 3, Dublin 3, Dublin",D03KA97,2.362,9.35,2362,561,Apartment,2,1,51.0 m²,D1,—,13/11/2025,"€300,000","€316,000","3 DRUMDERG COURT, FAIRVIEW AVE, DUBLIN 3",13/11/2025,"3 DRUMDERG COURT, FAIRVIEW AVE, DUBLIN 3",Dublin,"ï¿½316,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 Brookwood Heights, Artane, Dublin, Dublin 5, Dublin",D05N767,5.944,19.7,5944,1182,Bungalow,4,2,141.0 m²,F,—,13/11/2025,"€625,000","€700,000","36 BROOKWOOD HEIGHTS, ARTANE, DUBLIN",13/11/2025,"36 BROOKWOOD HEIGHTS, ARTANE, DUBLIN",Dublin,"ï¿½700,000.00",No,No,Second-Hand Dwelling house /Apartment,
"116 Parklands, Santry, Dublin 9, Dublin",D09DD74,8.906,29.183333333333334,8906,1751,Apartment,2,2,65.0 m²,B2,—,13/11/2025,"€325,000","€373,000","116 PARKLANDS, SANTRY, DUBLIN 9",13/11/2025,"116 PARKLANDS, SANTRY, DUBLIN 9",Dublin,"ï¿½373,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Raheen Court, Springfield, Tallaght, Dublin 24, Dublin",D24N2C9,15.441,51.666666666666664,15441,3100,Semi-D,3,3,94.0 m²,—,—,13/11/2025,"€395,000","€464,000","16 RAHEEN COURT, SPRINGFIELD, TALLAGHT",13/11/2025,"16 RAHEEN COURT, SPRINGFIELD, TALLAGHT",Dublin,"ï¿½464,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Rockfield Park, Coolmine, Dublin 15, Dublin 15, Dublin",D15FN3A,12.058,39.35,12058,2361,Semi-D,3,2,125.0 m²,B2,—,13/11/2025,"€540,000","€540,000","13 ROCKFIELD PARK, COOLMINE, DUBLIN 15",13/11/2025,"13 ROCKFIELD PARK, COOLMINE, DUBLIN 15",Dublin,"ï¿½540,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Roebuck Hill Apts, Mount Anville Rd, Dublin 14, Dublin 14, Dublin",D14WP89,7.267,25.55,7267,1533,Duplex,2,2,90.0 m²,C1,—,13/11/2025,"€550,000","€605,000","29 ROEBUCK HILL APTS, MOUNT ANVILLE RD, DUBLIN 14",13/11/2025,"29 ROEBUCK HILL APTS, MOUNT ANVILLE RD, DUBLIN 14",Dublin,"ï¿½605,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Corrig Ave, Dun Laoghaire, Dublin, Dublin",A96PX72,12.13,40.75,12130,2445,Semi-D,6,6,253.0 m²,—,—,13/11/2025,"€1,350,000","€1,286,250","10 CORRIG AVE, DUN LAOGHAIRE, DUBLIN",13/11/2025,"10 CORRIG AVE, DUN LAOGHAIRE, DUBLIN",Dublin,"ï¿½1,286,250.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Hunters Green, Hunters Wood, Ballycullen Dublin 24, Dublin 24, Dublin",D24DX64,12.477,44.46666666666667,12477,2668,Duplex,2,2,82.0 m²,C2,—,13/11/2025,"€335,000","€358,000","13 HUNTERS GREEN, HUNTERS WOOD, BALLYCULLEN DUBLIN 24",13/11/2025,"13 HUNTERS GREEN, HUNTERS WOOD, BALLYCULLEN DUBLIN 24",Dublin,"ï¿½358,000.00",No,No,Second-Hand Dwelling house /Apartment,
"51 St James Wood, Kilmainham, Dublin 8, Dublin 8, Dublin",D08P381,5.471,23.266666666666666,5471,1396,Apartment,2,1,65.0 m²,—,—,13/11/2025,"€395,000","€335,000","51 ST JAMES WOOD, KILMAINHAM, DUBLIN 8",13/11/2025,"51 ST JAMES WOOD, KILMAINHAM, DUBLIN 8",Dublin,"ï¿½335,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Kirkpatrick Ave, Clonsilla, Dublin 15, Dublin 15, Dublin",D15E2CD,12.003,39.65,12003,2379,Semi-D,5,3,163.0 m²,C2,—,13/11/2025,"€595,000","€633,000","17 KIRKPATRICK AVE, CLONSILLA, DUBLIN 15",13/11/2025,"17 KIRKPATRICK AVE, CLONSILLA, DUBLIN 15",Dublin,"ï¿½633,000.00",No,No,Second-Hand Dwelling house /Apartment,
"25 Muileann Drive, Kinsealy, Dublin, Dublin",K67E6X7,13.443,42.75,13443,2565,End of Terrace,3,3,95.0 m²,A3,—,13/11/2025,"€495,000","€539,000","25 MUILEANN DRIVE, KINSEALY, DUBLIN",13/11/2025,"25 MUILEANN DRIVE, KINSEALY, DUBLIN",Dublin,"ï¿½539,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 1 - 96 Emmet Rd, Inchicore, Dublin 8, Dublin 8, Dublin",D08P2Y1,5.547,22.916666666666668,5547,1375,Terrace,5,4,125.0 m²,—,—,13/11/2025,"€650,000","€760,000","APT 1 - 96 EMMET RD, INCHICORE, DUBLIN 8",13/11/2025,"APT 1 - 96 EMMET RD, INCHICORE, DUBLIN 8",Dublin,"ï¿½760,000.00",No,No,Second-Hand Dwelling house /Apartment,
