Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"39 Claremont Crescent, Glasnevin, Dublin 11, Dublin 11, Dublin",D11R8X9,4.355,14.416666666666666,4355,865,Semi-D,4,2,129.0 m²,—,—,19/09/2025,"€525,000","€525,000","39 CLAREMONT CRESCENT, GLASNEVIN, DUBLIN 11",19/09/2025,"39 CLAREMONT CRESCENT, GLASNEVIN, DUBLIN 11",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"319 Gracepark Manor, Drumcondra, Dublin 9, Dublin 9, Dublin",D09RC92,4.54,15.883333333333333,4540,953,Apartment,2,2,90.8 m²,C2,—,19/09/2025,"€450,000","€450,000","319 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9",19/09/2025,"319 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"319 Gracepark Manor, Drumcondra, Dublin 9, Dublin 9, Dublin",D09RC92,4.54,15.883333333333333,4540,953,Apartment,2,2,90.8 m²,C2,—,19/09/2025,"€450,000","€450,000","319 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9",19/09/2025,"319 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Oakdale Close, Ballycullen, Firhouse Dublin 24, Dublin 24, Dublin",D24FA44,35.578,35.266666666666666,35578,2116,Detached,5,4,195.4 m²,C1,2004,19/09/2025,"€650,000","€740,000","47 OAKDALE CLOSE, BALLYCULLEN, FIRHOUSE DUBLIN 24",19/09/2025,"47 OAKDALE CLOSE, BALLYCULLEN, FIRHOUSE DUBLIN 24",Dublin,"ï¿½740,000.00",No,No,Second-Hand Dwelling house /Apartment,
"25 Foxrock Wood, Foxrock, Dublin, Dublin 18, Dublin",D18C6P6,11.587,28.95,11587,1737,Semi-D,4,2,123.0 m²,C2,—,22/09/2025,"€845,000","€845,000","25 FOXROCK WOOD, FOXROCK, DUBLIN",22/09/2025,"25 FOXROCK WOOD, FOXROCK, DUBLIN",Dublin,"ï¿½845,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 Dornden Park, Booterstown, Dublin, Dublin",A94X6K4,7.155,19.716666666666665,7155,1183,Bungalow,4,2,171.0 m²,C3,—,22/09/2025,"€1,195,000","€1,311,000","36 DORNDEN PARK, BOOTERSTOWN, DUBLIN",22/09/2025,"36 DORNDEN PARK, BOOTERSTOWN, DUBLIN",Dublin,"ï¿½1,311,000.00",No,No,Second-Hand Dwelling house /Apartment,
"57 The Pines, Rockbrook Manor, Stradbrook Rd, Dublin 5, Dublin",A94VE29,10.669,27.316666666666666,10669,1639,Apartment,2,2,75.0 m²,C1,—,22/09/2025,"€495,000","€500,000","57 THE PINES, ROCKBROOK MANOR, STRADBROOK RD",22/09/2025,"57 THE PINES, ROCKBROOK MANOR, STRADBROOK RD",Dublin,"ï¿½500,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 632 The Cubes 7, Beacon South Quarter, Blackthorn Rd Dublin 18, Dublin 18, Dublin",D18VH79,9.723,28.05,9723,1683,Apartment,1,1,50.0 m²,C2,—,22/09/2025,"€295,000","€335,000","APT 632 THE CUBES 7, BEACON SOUTH QUARTER, BLACKTHORN RD DUBLIN 18",22/09/2025,"APT 632 THE CUBES 7, BEACON SOUTH QUARTER, BLACKTHORN RD DUBLIN 18",Dublin,"ï¿½335,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Hillcrest, Highdownhill, Newcastle, Dublin",D22T026,42.464,37.81666666666667,42464,2269,Bungalow,5,3,232.0 m²,—,—,22/09/2025,"€695,000","€785,000","HILLCREST, HIGHDOWNHILL, NEWCASTLE",22/09/2025,"HILLCREST, HIGHDOWNHILL, NEWCASTLE",Dublin,"ï¿½785,000.00",No,No,Second-Hand Dwelling house /Apartment,
"43 College Sq, Terenure, Dublin 6w, Dublin",D6WAX28,8.373,27.283333333333335,8373,1637,Terrace,4,3,152.0 m²,C1,—,22/09/2025,"€1,100,000","€1,100,000","43 COLLEGE SQ, TERENURE, DUBLIN 6W",22/09/2025,"43 COLLEGE SQ, TERENURE, DUBLIN 6W",Dublin,"ï¿½1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
"15 The Elms, Pelletstown Manor, Ashtown Dublin 15, Dublin 15, Dublin",D15PN34,7.493,20.466666666666665,7493,1228,Apartment,3,2,98.0 m²,B3,—,22/09/2025,"€450,000","€495,000","15 THE ELMS, PELLETSTOWN MANOR, ASHTOWN DUBLIN 15",22/09/2025,"15 THE ELMS, PELLETSTOWN MANOR, ASHTOWN DUBLIN 15",Dublin,"ï¿½495,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Friary Close, Cook St Dublin 8, Dublin, Dublin 8, Dublin",D08K298,4.306,16.733333333333334,4306,1004,Apartment,2,1,67.0 m²,E1,—,22/09/2025,"€325,000","€355,000","3 FRIARY CLOSE, COOK ST DUBLIN 8, DUBLIN",22/09/2025,"3 FRIARY CLOSE, COOK ST DUBLIN 8, DUBLIN",Dublin,"ï¿½355,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Glebe Hall, Rose Park, Kill Ave, Dublin",A96EK07,11.688,29.083333333333332,11688,1745,Apartment,2,2,84.0 m²,C2,—,22/09/2025,"€385,000","€410,000","10 GLEBE HALL, ROSE PARK, KILL AVE",22/09/2025,"10 GLEBE HALL, ROSE PARK, KILL AVE",Dublin,"ï¿½410,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 74, Block B, Smithfield Market Dublin 7, Dublin 7, Dublin",D07FE48,4.425,17.466666666666665,4425,1048,Apartment,2,2,74.0 m²,D1,—,22/09/2025,"€440,000","€476,000","APT 74, BLOCK B, SMITHFIELD MARKET DUBLIN 7",22/09/2025,"APT 74, BLOCK B, SMITHFIELD MARKET DUBLIN 7",Dublin,"ï¿½476,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Gainsborough Crescent, Malahide, Dublin, Dublin",K36AX81,17.146,22.333333333333332,17146,1340,Semi-D,4,3,125.0 m²,—,—,22/09/2025,"€695,000","€705,000","11 GAINSBOROUGH CRESCENT, MALAHIDE, DUBLIN",22/09/2025,"11 GAINSBOROUGH CRESCENT, MALAHIDE, DUBLIN",Dublin,"ï¿½705,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 The Schooner Alverno, Castle Ave, Clontarf Dublin 3, Dublin 3, Dublin",D03CW17,3.819,12.166666666666666,3819,730,Apartment,1,1,34.0 m²,—,—,22/09/2025,"€315,000","€315,000","23 THE SCHOONER ALVERNO, CASTLE AVE, CLONTARF DUBLIN 3",22/09/2025,"23 THE SCHOONER ALVERNO, CASTLE AVE, CLONTARF DUBLIN 3",Dublin,"ï¿½315,000.00",No,No,Second-Hand Dwelling house /Apartment,
"53 Landen Rd, Ballyfermot, Dublin 10, Dublin 10, Dublin",D10RY74,7.888,25.0,7888,1500,Terrace,2,1,76.0 m²,—,—,22/09/2025,"€275,000","€320,000","53 LANDEN RD, BALLYFERMOT, DUBLIN 10",22/09/2025,"53 LANDEN RD, BALLYFERMOT, DUBLIN 10",Dublin,"ï¿½320,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 St Helen's Way, Adamstown, Lucan, Dublin",K78X8W6,30.136,33.43333333333333,30136,2006,House,3,3,97.0 m²,A2,—,22/09/2025,"€450,000","€502,000","26 ST HELEN'S WAY, ADAMSTOWN, LUCAN",22/09/2025,"26 ST HELEN'S WAY, ADAMSTOWN, LUCAN",Dublin,"ï¿½502,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 College Park, Terenure, Dublin 6w, Dublin",D6WKH72,8.501,26.7,8501,1602,Semi-D,4,2,149.0 m²,B2,—,22/09/2025,"€825,000","€950,000","39 COLLEGE PARK, TERENURE, DUBLIN 6W",22/09/2025,"39 COLLEGE PARK, TERENURE, DUBLIN 6W",Dublin,"ï¿½950,000.00",No,No,Second-Hand Dwelling house /Apartment,
"38 Gracepark Meadows, Drumcondra, Dublin 9, Dublin 9, Dublin",D09A2H5,4.549,13.116666666666667,4549,787,Terrace,3,1,95.0 m²,—,—,22/09/2025,"€425,000","€505,000","38 GRACEPARK MEADOWS, DRUMCONDRA, DUBLIN 9",22/09/2025,"38 GRACEPARK MEADOWS, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½505,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Westbourne Lawn, Clondalkin, Dublin 22, Dublin 22, Dublin",D22X3P1,29.38,34.56666666666667,29380,2074,Semi-D,3,1,76.0 m²,C2,—,22/09/2025,"€295,000","€350,000","7 WESTBOURNE LAWN, CLONDALKIN, DUBLIN 22",22/09/2025,"7 WESTBOURNE LAWN, CLONDALKIN, DUBLIN 22",Dublin,"ï¿½350,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 67, Academy Building, Parkwest Pointe Dublin 12, Dublin 12, Dublin",D12HF6Y,12.259,33.36666666666667,12259,2002,Apartment,1,1,53.2 m²,C2,—,22/09/2025,"€215,000","€230,000","APT 67, ACADEMY BUILDING, PARKWEST POINTE DUBLIN 12",22/09/2025,"APT 67, ACADEMY BUILDING, PARKWEST POINTE DUBLIN 12",Dublin,"ï¿½230,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Edmondstown Close, Edmondstown Road, Ratfhfarnham, Dublin 16, Dublin",D16F6T3,10.92,34.25,10920,2055,Terrace,4,4,145.0 m²,A2,—,22/09/2025,"€625,000","€750,000","3 EDMONDSTOWN CLOSE, EDMONDSTOWN ROAD, RATFHFARNHAM",22/09/2025,"3 EDMONDSTOWN CLOSE, EDMONDSTOWN ROAD, RATFHFARNHAM",Dublin,"ï¿½750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 Gledswood Park, Clonskeagh, Dublin 14, Dublin 14, Dublin",D14NX92,6.314,20.633333333333333,6314,1238,Terrace,3,2,131.0 m²,D1,—,22/09/2025,"€795,000","€904,000","61 GLEDSWOOD PARK, CLONSKEAGH, DUBLIN 14",22/09/2025,"61 GLEDSWOOD PARK, CLONSKEAGH, DUBLIN 14",Dublin,"ï¿½904,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Swords St, Stoneybatter, Dublin 7, Dublin 7, Dublin",D07E9H2,4.774,17.633333333333333,4774,1058,Bungalow,2,1,47.0 m²,E2,—,22/09/2025,"€375,000","€405,000","29 SWORDS ST, STONEYBATTER, DUBLIN 7",22/09/2025,"29 SWORDS ST, STONEYBATTER, DUBLIN 7",Dublin,"ï¿½405,000.00",No,No,Second-Hand Dwelling house /Apartment,
"73 Hazelwood Park, Artane, Dublin 5, Dublin 5, Dublin",D05H5T8,6.06,16.216666666666665,6060,973,End of Terrace,5,1,152.0 m²,—,—,22/09/2025,"€575,000","€602,000","73 HAZELWOOD PARK, ARTANE, DUBLIN 5",22/09/2025,"73 HAZELWOOD PARK, ARTANE, DUBLIN 5",Dublin,"ï¿½602,000.00",No,No,Second-Hand Dwelling house /Apartment,
"38 Gracepark Meadows, Drumcondra, Dublin 9, Dublin 9, Dublin",D09A2H5,4.549,13.116666666666667,4549,787,Terrace,3,1,95.0 m²,—,—,22/09/2025,"€425,000","€505,000","38 GRACEPARK MEADOWS, DRUMCONDRA, DUBLIN 9",22/09/2025,"38 GRACEPARK MEADOWS, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½505,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Castlegate Copse, Adamstown Castle, Adamstown, Dublin",K78A243,30.054,33.31666666666667,30054,1999,Duplex,3,3,110.0 m²,B2,—,22/09/2025,"€375,000","€390,000","20 CASTLEGATE COPSE, ADAMSTOWN CASTLE, ADAMSTOWN",22/09/2025,"20 CASTLEGATE COPSE, ADAMSTOWN CASTLE, ADAMSTOWN",Dublin,"ï¿½390,000.00",No,No,Second-Hand Dwelling house /Apartment,
"70 Larkfield Gardens, Terenure, Dublin 6w, Dublin",D6WA996,7.032,23.85,7032,1431,Terrace,3,1,101.0 m²,B2,—,22/09/2025,"€695,000","€821,000","70 LARKFIELD GARDENS, TERENURE, DUBLIN 6W",22/09/2025,"70 LARKFIELD GARDENS, TERENURE, DUBLIN 6W",Dublin,"ï¿½821,000.00",No,No,Second-Hand Dwelling house /Apartment,
"81 Rathbourne Avenue, Earlswood, Ashtown, Dublin",D15EF60,7.667,20.266666666666666,7667,1216,Apartment,2,2,74.0 m²,B3,—,22/09/2025,"€365,000","€380,000","81 RATHBOURNE AVENUE, EARLSWOOD, ASHTOWN",22/09/2025,"81 RATHBOURNE AVENUE, EARLSWOOD, ASHTOWN",Dublin,"ï¿½380,000.00",No,No,Second-Hand Dwelling house /Apartment,
"177 Bangor Road, Crumlin, Dublin 12, Dublin 12, Dublin",D12F2R2,7.113,23.8,7113,1428,End of Terrace,3,2,102.0 m²,B3,—,22/09/2025,"€595,000","€820,000","177 BANGOR ROAD, CRUMLIN, DUBLIN 12",22/09/2025,"177 BANGOR ROAD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½820,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Moylaragh Rise, Balbriggan, Dublin, Dublin",K32VX60,33.572,30.133333333333333,33572,1808,Terrace,3,3,98.0 m²,B3,—,22/09/2025,"€349,500","€370,000","46 MOYLARAGH RISE, BALBRIGGAN, DUBLIN",22/09/2025,"46 MOYLARAGH RISE, BALBRIGGAN, DUBLIN",Dublin,"ï¿½370,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Cabinteely Dr, Pottery Rd, Dun Laoghaire, Dublin",A96FH28,13.065,31.816666666666666,13065,1909,House,3,2,113.0 m²,C1,—,22/09/2025,"€675,000","€700,000","2 CABINTEELY DR, POTTERY RD, DUN LAOGHAIRE",22/09/2025,"2 CABINTEELY DR, POTTERY RD, DUN LAOGHAIRE",Dublin,"ï¿½700,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Vernon Mews, Vernon Avenue, Clontarf, Dublin 3, Dublin",D03V9Y2,5.102,14.116666666666667,5102,847,Semi-D,3,3,113.7 m²,A3,—,22/09/2025,"€775,000","€845,000","10 VERNON MEWS, VERNON AVENUE, CLONTARF",22/09/2025,"10 VERNON MEWS, VERNON AVENUE, CLONTARF",Dublin,"ï¿½845,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Kincora Road, Clontarf, Dublin 3, Dublin 3, Dublin",D03E362,4.476,12.616666666666667,4476,757,Detached,4,3,262.0 m²,C1,—,22/09/2025,"€1,830,000","€1,830,000","1 KINCORA ROAD, CLONTARF, DUBLIN 3",22/09/2025,"1 KINCORA ROAD, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,830,000.00",No,No,Second-Hand Dwelling house /Apartment,
"311 St Attracta Rd, Cabra, Dublin 7, Dublin 7, Dublin",D07P6Y8,4.356,15.166666666666666,4356,910,Terrace,3,1,78.0 m²,—,—,22/09/2025,"€345,000","€400,000","311 ST ATTRACTA RD, CABRA, DUBLIN 7",22/09/2025,"311 ST ATTRACTA RD, CABRA, DUBLIN 7",Dublin,"ï¿½400,000.00",No,No,Second-Hand Dwelling house /Apartment,
"35 Castle Cove, Malahide, Dublin, Dublin",K36KH42,18.104,25.283333333333335,18104,1517,Semi-D,3,2,95.3 m²,C2,—,22/09/2025,"€670,000","€670,000","35 CASTLE COVE, MALAHIDE, DUBLIN",22/09/2025,"35 CASTLE COVE, MALAHIDE, DUBLIN",Dublin,"ï¿½670,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 47, Belville Apartments, Ailesbury Close, Dublin",D04XP66,4.957,17.4,4957,1044,Apartment,2,1,52.0 m²,D1,—,22/09/2025,"€445,000","€475,000","APT 47, BELVILLE APARTMENTS, AILESBURY CLOSE",22/09/2025,"APT 47, BELVILLE APARTMENTS, AILESBURY CLOSE",Dublin,"ï¿½475,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Vernon Park, Clontarf, Dublin 3, Dublin 3, Dublin",D03PA61,5.758,15.9,5758,954,Semi-D,3,2,108.0 m²,E2,—,22/09/2025,"€775,000","€815,000","22 VERNON PARK, CLONTARF, DUBLIN 3",22/09/2025,"22 VERNON PARK, CLONTARF, DUBLIN 3",Dublin,"ï¿½815,000.00",No,No,Second-Hand Dwelling house /Apartment,
"81 The Dock Mill, Barrow Street, Grand Canal Dock, Dublin",D04WV80,1.725,7.616666666666666,1725,457,Apartment,2,1,62.5 m²,C3,—,22/09/2025,"€495,000","€505,000","81 THE DOCK MILL, BARROW STREET, GRAND CANAL DOCK",22/09/2025,"81 THE DOCK MILL, BARROW STREET, GRAND CANAL DOCK",Dublin,"ï¿½505,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Cowper Road, Rathmines, Dublin 6, Dublin 6, Dublin",D06R5Y3,5.714,20.016666666666666,5714,1201,Terrace,4,3,211.0 m²,C3,1920,22/09/2025,"€1,500,000","€1,750,000","10 COWPER ROAD, RATHMINES, DUBLIN 6",22/09/2025,"10 COWPER ROAD, RATHMINES, DUBLIN 6",Dublin,"ï¿½1,750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"27 Granitefield Mews, Rochestown Ave, Dun Laoghaire, Dublin",A96F621,13.215,32.916666666666664,13215,1975,Apartment,1,1,47.8 m²,C1,2004,22/09/2025,"€275,000","€275,000","27 GRANITEFIELD MEWS, ROCHESTOWN AVE, DUN LAOGHAIRE",22/09/2025,"27 GRANITEFIELD MEWS, ROCHESTOWN AVE, DUN LAOGHAIRE",Dublin,"ï¿½275,000.00",No,No,Second-Hand Dwelling house /Apartment,
"33 Inbhir Ide, Malahide, Dublin, Dublin",K36TR96,18.541,25.833333333333332,18541,1550,Terrace,3,1,93.0 m²,E1,—,23/09/2025,"€610,000","€625,000","33 INBHIR IDE, MALAHIDE, DUBLIN",23/09/2025,"33 INBHIR IDE, MALAHIDE, DUBLIN",Dublin,"ï¿½625,000.00",No,No,Second-Hand Dwelling house /Apartment,
"134 Bunting Rd, Walkinstown, Dublin 12, Dublin 12, Dublin",D12X9A0,9.034,28.183333333333334,9034,1691,Terrace,3,1,90.6 m²,C3,—,23/09/2025,"€525,000","€585,000","134 BUNTING RD, WALKINSTOWN, DUBLIN 12",23/09/2025,"134 BUNTING RD, WALKINSTOWN, DUBLIN 12",Dublin,"ï¿½585,000.00",No,No,Second-Hand Dwelling house /Apartment,
"15 Swallowwood View, Santry, Dublin 9, Dublin 9, Dublin",D09A662,14.437,20.616666666666667,14437,1237,House,3,2,107.0 m²,B3,—,23/09/2025,"€350,000","€415,000","15 SWALLOWWOOD VIEW, SANTRY, DUBLIN 9",23/09/2025,"15 SWALLOWWOOD VIEW, SANTRY, DUBLIN 9",Dublin,"ï¿½415,000.00",No,No,Second-Hand Dwelling house /Apartment,
"173 Bangor Rd, Kimmage, Dublin 12, Dublin 12, Dublin",D12C9W9,7.1,23.766666666666666,7100,1426,Terrace,2,1,77.3 m²,B3,—,23/09/2025,"€425,000","€505,000","173 BANGOR RD, KIMMAGE, DUBLIN 12",23/09/2025,"173 BANGOR RD, KIMMAGE, DUBLIN 12",Dublin,"ï¿½505,000.00",No,No,Second-Hand Dwelling house /Apartment,
"57 Roseland Avenue, Cualanor, Upper Glenageary Road, Dublin",A96P5P0,13.081,34.93333333333333,13081,2096,Semi-D,5,4,212.0 m²,A2,—,23/09/2025,"€1,150,000","€1,210,000","57 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD",23/09/2025,"57 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD",Dublin,"ï¿½1,210,000.00",No,No,Second-Hand Dwelling house /Apartment,
"43 Monksfield Grove, Clondalkin, Dublin 22, Dublin 22, Dublin",D22NW44,28.834,28.75,28834,1725,Terrace,3,1,72.0 m²,—,—,23/09/2025,"€329,000","€405,000","43 MONKSFIELD GROVE, CLONDALKIN, DUBLIN 22",23/09/2025,"43 MONKSFIELD GROVE, CLONDALKIN, DUBLIN 22",Dublin,"ï¿½405,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Hansted Dale, Finnstown, Lucan, Dublin",K78D585,29.689,32.46666666666667,29689,1948,Duplex,3,2,90.0 m²,—,—,23/09/2025,"€365,000","€426,000","20 HANSTED DALE, FINNSTOWN, LUCAN",23/09/2025,"20 HANSTED DALE, FINNSTOWN, LUCAN",Dublin,"ï¿½426,000.00",No,No,Second-Hand Dwelling house /Apartment,
"40 St Annes Ave, Raheny, Dublin 5, Dublin 5, Dublin",D05YV82,6.671,17.55,6671,1053,Semi-D,3,2,95.0 m²,E2,—,23/09/2025,"€595,000","€667,500","40 ST ANNES AVE, RAHENY, DUBLIN 5",23/09/2025,"40 ST ANNES AVE, RAHENY, DUBLIN 5",Dublin,"ï¿½667,500.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Mount Symon Close, Clonsilla, Dublin 15, Dublin 15, Dublin",D15E2F6,25.522,29.816666666666666,25522,1789,Semi-D,4,4,140.0 m²,C1,—,23/09/2025,"€525,000","€535,000","6 MOUNT SYMON CLOSE, CLONSILLA, DUBLIN 15",23/09/2025,"6 MOUNT SYMON CLOSE, CLONSILLA, DUBLIN 15",Dublin,"ï¿½535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Drynam Close, Drynam Hall, Swords, Dublin",K67W208,15.581,21.016666666666666,15581,1261,Terrace,3,3,105.0 m²,B2,—,23/09/2025,"€399,000","€454,000","18 DRYNAM CLOSE, DRYNAM HALL, SWORDS",23/09/2025,"18 DRYNAM CLOSE, DRYNAM HALL, SWORDS",Dublin,"ï¿½454,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Rochfort Close, Lucan, Dublin, Dublin",K78FN83,27.466,30.983333333333334,27466,1859,Semi-D,3,3,125.0 m²,C3,—,23/09/2025,"€425,000","€465,000","3 ROCHFORT CLOSE, LUCAN, DUBLIN",23/09/2025,"3 ROCHFORT CLOSE, LUCAN, DUBLIN",Dublin,"ï¿½465,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Hillside Park, Rathfarnham, Dublin 16, Dublin 16, Dublin",D16V0Y8,9.938,31.3,9938,1878,Semi-D,4,2,157.0 m²,D1,—,23/09/2025,"€950,000","€910,000","5 HILLSIDE PARK, RATHFARNHAM, DUBLIN 16",23/09/2025,"5 HILLSIDE PARK, RATHFARNHAM, DUBLIN 16",Dublin,"ï¿½910,000.00",No,No,Second-Hand Dwelling house /Apartment,
"24 Stepaside Park, Stepaside, Dublin 18, Dublin 18, Dublin",D18VY32,13.989,34.3,13989,2058,Detached,5,4,204.0 m²,C1,—,23/09/2025,"€985,000","€1,185,000","24 STEPASIDE PARK, STEPASIDE, DUBLIN 18",23/09/2025,"24 STEPASIDE PARK, STEPASIDE, DUBLIN 18",Dublin,"ï¿½1,185,000.00",No,No,Second-Hand Dwelling house /Apartment,
"106 Lighthouse Apts, Church Rd, East Wall Dublin 3, Dublin 3, Dublin",D03NA72,2.24,7.5,2240,450,Apartment,1,1,42.0 m²,C2,—,23/09/2025,"€275,000","€325,000","106 LIGHTHOUSE APTS, CHURCH RD, EAST WALL DUBLIN 3",23/09/2025,"106 LIGHTHOUSE APTS, CHURCH RD, EAST WALL DUBLIN 3",Dublin,"ï¿½325,000.00",No,No,Second-Hand Dwelling house /Apartment,
"72a Meadow Copse, Hartstown, Dublin 15, Dublin 15, Dublin",D15TP46,25.463,30.666666666666668,25463,1840,Bungalow,3,1,75.0 m²,D1,—,23/09/2025,"€350,000","€351,000","72A MEADOW COPSE, HARTSTOWN, DUBLIN 15",23/09/2025,"72A MEADOW COPSE, HARTSTOWN, DUBLIN 15",Dublin,"ï¿½351,000.00",No,No,Second-Hand Dwelling house /Apartment,
"58 St Patricks Court, Clanbrassil St Lower, Dublin 8, Dublin 8, Dublin",D08W7V2,5.032,18.833333333333332,5032,1130,Apartment,2,1,57.0 m²,C1,—,23/09/2025,"€410,000","€420,000","58 ST PATRICKS COURT, CLANBRASSIL ST LOWER, DUBLIN 8",23/09/2025,"58 ST PATRICKS COURT, CLANBRASSIL ST LOWER, DUBLIN 8",Dublin,"ï¿½420,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Tapton, Murphystown Road, Sandyford, Dublin 18, Dublin",D18EE04,12.035,30.583333333333332,12035,1835,End of Terrace,3,3,110.0 m²,A3,—,23/09/2025,"€645,000","€685,500","7 TAPTON, MURPHYSTOWN ROAD, SANDYFORD",23/09/2025,"7 TAPTON, MURPHYSTOWN ROAD, SANDYFORD",Dublin,"ï¿½685,500.00",No,No,Second-Hand Dwelling house /Apartment,
"33 Fairview Close, Richmond Rd, Fairview Dublin 3, Dublin 3, Dublin",D03E049,2.2,7.733333333333333,2200,464,Apartment,2,2,82.0 m²,B2,—,23/09/2025,"€370,000","€435,000","33 FAIRVIEW CLOSE, RICHMOND RD, FAIRVIEW DUBLIN 3",23/09/2025,"33 FAIRVIEW CLOSE, RICHMOND RD, FAIRVIEW DUBLIN 3",Dublin,"ï¿½435,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Trafalgar Terrace, Monkstown, Dublin, Dublin",A94P8N4,10.352,26.666666666666668,10352,1600,Terrace,5,6,432.0 m²,—,—,23/09/2025,"€3,250,000","€3,370,000","13 TRAFALGAR TERRACE, MONKSTOWN, DUBLIN",23/09/2025,"13 TRAFALGAR TERRACE, MONKSTOWN, DUBLIN",Dublin,"ï¿½3,370,000.00",No,No,Second-Hand Dwelling house /Apartment,
"370 Marina Village, Malahide, Dublin, Dublin",K36N825,19.989,29.25,19989,1755,Apartment,2,2,74.0 m²,B3,—,23/09/2025,"€495,000","€530,000","370 MARINA VILLAGE, MALAHIDE, DUBLIN",23/09/2025,"370 MARINA VILLAGE, MALAHIDE, DUBLIN",Dublin,"ï¿½530,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Walworth Rd, Portobello, Dublin 8, Dublin 8, Dublin",D08Y7R8,4.869,18.75,4869,1125,Terrace,5,4,176.0 m²,E1,—,23/09/2025,"€825,000","€420,000","1 WALWORTH RD, PORTOBELLO, DUBLIN 8",23/09/2025,"1 WALWORTH RD, PORTOBELLO, DUBLIN 8",Dublin,"ï¿½420,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Balrothery Gardens, Balrothery, Dublin, Dublin",K32E827,31.106,28.133333333333333,31106,1688,Semi-D,4,1,105.6 m²,E1,1972,23/09/2025,"€415,000","€410,000","7 BALROTHERY GARDENS, BALROTHERY, DUBLIN",23/09/2025,"7 BALROTHERY GARDENS, BALROTHERY, DUBLIN",Dublin,"ï¿½410,000.00",No,No,Second-Hand Dwelling house /Apartment,
"184 Balally Dr, Dundrum, Dublin 16, Dublin 16, Dublin",D16KT93,10.258,28.583333333333332,10258,1715,Semi-D,3,1,89.0 m²,D1,—,23/09/2025,"€675,000","€757,555","184 BALALLY DR, DUNDRUM, DUBLIN 16",23/09/2025,"184 BALALLY DR, DUNDRUM, DUBLIN 16",Dublin,"ï¿½757,555.00",No,No,Second-Hand Dwelling house /Apartment,
